,Residuals
2005-06-16,5141.913437011059
2005-06-17,5400.779186545396
2005-06-20,5229.977405542579
2005-06-21,4860.861152851194
2005-06-22,4865.071093677296
2005-06-23,4018.479921924045
2005-06-24,4335.916064424229
2005-06-27,4698.015564360774
2005-06-28,4690.64462011564
2005-06-29,4541.272669840226
2005-06-30,4495.89571964121
2005-07-01,4786.217308744746
2005-07-04,4468.580186093957
2005-07-05,4149.794939630996
2005-07-06,4100.956373123139
2005-07-07,4117.055286769764
2005-07-08,4148.575528480247
2005-07-11,4781.351471735132
2005-07-12,5180.806127329979
2005-07-13,5335.181108483321
2005-07-14,5254.253159268652
2005-07-15,4472.119572428264
2005-07-18,4696.253288110813
2005-07-19,4652.071707134859
2005-07-20,5101.689784806769
2005-07-21,5136.3046825510355
2005-07-22,4612.138647505577
2005-07-25,3827.6038895135134
2005-07-26,4397.078882465066
2005-07-27,4869.313079418851
2005-07-28,5500.993699199549
2005-07-29,5264.082325880539
2005-08-01,5443.695056970741
2005-08-02,5824.455213066081
2005-08-03,5572.140884174882
2005-08-04,5262.493362530864
2005-08-05,5322.544317401953
2005-08-08,5489.215293384792
2005-08-09,5999.9812949220595
2005-08-10,5644.391487053945
2005-08-11,5122.571433143245
2005-08-12,5522.914782803891
2005-08-15,5882.343864184952
2005-08-16,5452.39095881186
2005-08-17,5800.161039711598
2005-08-18,5186.3367910584075
2005-08-19,5011.448058256377
2005-08-22,5706.608703300877
2005-08-23,5087.091191928368
2005-08-24,5105.341629331448
2005-08-25,5825.330352214147
2005-08-26,5357.071017743994
2005-08-29,5662.5894109903675
2005-08-30,5800.7860268147415
2005-08-31,6149.911239885654
2005-09-01,5911.209673000978
2005-09-02,6215.006114406222
2005-09-05,6287.425364644163
2005-09-06,6503.384390954339
2005-09-08,6327.83439061183
2005-09-09,6735.192113504239
2005-09-12,6340.516640384238
2005-09-13,6094.386050287918
2005-09-14,6282.404318838522
2005-09-15,6537.540597759627
2005-09-16,6870.995465609103
2005-09-19,6959.266191789076
2005-09-20,6791.609372977331
2005-09-21,7489.524710020127
2005-09-22,7077.105527468095
2005-09-23,7611.071838849426
2005-09-26,7236.561530649189
2005-09-27,6894.624598091155
2005-09-28,7336.157450010787
2005-09-29,7086.507172074234
2005-09-30,7413.26438993491
2005-10-03,7545.868287369256
2005-10-04,6829.666533365442
2005-10-05,5768.875213891461
2005-10-06,5102.34842635763
2005-10-07,6165.086610421755
2005-10-10,6409.817102053603
2005-10-11,6671.671839063141
2005-10-13,5828.857289576064
2005-10-14,5855.146898987623
2005-10-17,6392.270692120583
2005-10-18,5128.534275769143
2005-10-19,5619.515066916269
2005-10-20,4701.070158054779
2005-10-21,5798.335682977318
2005-10-24,6359.519396179863
2005-10-25,5846.744247464239
2005-10-26,6100.967438328269
2005-10-27,5443.873355734144
2005-10-28,5752.544764524715
2005-10-31,6621.005945212291
2005-11-01,7112.459226293269
2005-11-03,7057.556277208407
2005-11-04,6682.674817313804
2005-11-07,6710.302708271753
2005-11-08,6669.802693776677
2005-11-09,6318.3207653245445
2005-11-10,6416.498457330057
2005-11-11,6186.625237288521
2005-11-14,5932.875642920972
2005-11-16,6273.774409027163
2005-11-17,6837.735066981699
2005-11-18,6688.355284150573
2005-11-21,6625.28708805735
2005-11-22,6958.501380483762
2005-11-23,7284.677659066518
2005-11-24,7112.171417902537
2005-11-25,7001.02932287825
2005-11-28,6386.291911655335
2005-11-29,6776.951544277905
2005-11-30,6985.645207956404
2005-12-01,7592.356879341467
2005-12-02,7586.515248741442
2005-12-05,7302.175833013458
2005-12-06,7770.770175137299
2005-12-07,7124.307657302568
2005-12-08,6872.480030580042
2005-12-09,7361.675838339517
2005-12-12,7300.391171291554
2005-12-13,7685.27783497312
2005-12-14,7740.790690151462
2005-12-15,7176.114773640791
2005-12-16,7309.362436909974
2005-12-19,6984.368529570158
2005-12-20,7086.960531790519
2005-12-21,7522.047834041059
2005-12-22,7390.9637075800565
2005-12-23,7152.591848257962
2005-12-26,7123.855445650825
2005-12-27,7190.095682377771
2005-12-28,6924.850195711719
2005-12-29,7277.053335132787
2006-01-02,7251.030123834626
2006-01-03,8236.092142511414
2006-01-04,8410.356321763145
2006-01-05,8108.212465353146
2006-01-06,8542.734034742985
2006-01-09,8194.078128063346
2006-01-10,7829.497107002069
2006-01-11,8737.246632442293
2006-01-12,8311.17986514062
2006-01-13,8355.660542672871
2006-01-16,8898.788460129781
2006-01-17,8261.584440705035
2006-01-18,7938.16154311219
2006-01-19,9027.853294537974
2006-01-20,8590.53604324071
2006-01-23,8448.4387946651
2006-01-24,9166.002783391468
2006-01-26,9541.039853550254
2006-01-27,9080.710052269602
2006-01-30,9409.568175524731
2006-01-31,9365.61424193306
2006-02-01,9326.118383943038
2006-02-02,8026.061622320452
2006-02-03,8192.831823737746
2006-02-06,8304.469098842645
2006-02-07,7539.591249383855
2006-02-08,7654.934608498657
2006-02-09,8108.818639426343
2006-02-10,8136.1333879872
2006-02-13,7229.007593889011
2006-02-14,7930.861724498674
2006-02-15,8476.191001687923
2006-02-16,9322.078444933391
2006-02-17,9164.831832391268
2006-02-20,9101.15319506851
2006-02-21,8593.52511649546
2006-02-22,8679.821547453594
2006-02-23,8787.3946672384
2006-02-24,8911.105415476162
2006-03-01,9375.771848103614
2006-03-02,9121.356929357979
2006-03-03,9147.218119987741
2006-03-06,8166.344196330487
2006-03-07,7389.997080364945
2006-03-08,7517.826577965112
2006-03-09,6664.027059572854
2006-03-10,7541.389001292733
2006-03-13,7421.872700977459
2006-03-14,8211.467792818894
2006-03-15,8752.01888097492
2006-03-16,8436.158892921732
2006-03-17,8254.591608040995
2006-03-20,8384.260046336669
2006-03-21,7511.82216038715
2006-03-22,8124.770077696809
2006-03-23,7679.842319700438
2006-03-24,7852.22027882946
2006-03-27,7908.266854593025
2006-03-28,6929.209974407902
2006-03-29,7965.316771691552
2006-03-30,8128.789361339928
2006-03-31,8200.137242944162
2006-04-03,8877.378708904816
2006-04-04,8727.68790407378
2006-04-05,8854.941673743993
2006-04-06,8950.314650809629
2006-04-07,8456.78348522243
2006-04-10,8016.023484721634
2006-04-11,7530.400189476983
2006-04-12,8214.160251649308
2006-04-13,7790.129965139407
2006-04-17,8230.89048678723
2006-04-18,9261.334182960789
2006-04-19,9319.228730904724
2006-04-20,8940.101035558724
2006-04-24,8845.045832349664
2006-04-25,8775.560383316631
2006-04-26,9402.47166838148
2006-04-27,8536.801580994797
2006-04-28,9214.471092659354
2006-05-02,9708.952187057865
2006-05-03,9374.87307253334
2006-05-04,9340.29439164175
2006-05-05,9697.78803558628
2006-05-08,9624.473342153698
2006-05-09,9971.746307266429
2006-05-10,9551.55164313448
2006-05-11,8599.621726487723
2006-05-12,8134.064690833955
2006-05-15,7386.137113787598
2006-05-16,7829.059010315461
2006-05-17,6783.546394689984
2006-05-18,6630.151144708634
2006-05-19,6812.765185913751
2006-05-22,5722.176423275345
2006-05-23,5731.027911173478
2006-05-24,5686.606742109278
2006-05-25,7691.984040152769
2006-05-26,8444.31350920623
2006-05-29,7624.968651062325
2006-05-30,5889.852940706849
2006-05-31,6417.36877182746
2006-06-01,7753.2472636935745
2006-06-02,7717.31512374357
2006-06-05,6403.89409727203
2006-06-06,6474.447275154533
2006-06-07,5312.341082566752
2006-06-08,5873.537728003674
2006-06-09,5631.273821201161
2006-06-12,4287.419198970965
2006-06-13,4055.9306300575117
2006-06-14,4537.100636474483
2006-06-16,6174.250754320223
2006-06-19,5441.308203117347
2006-06-20,5265.701672260824
2006-06-21,6295.244535179932
2006-06-22,5903.826837067587
2006-06-23,6270.5923184962085
2006-06-26,6168.862761758661
2006-06-27,5903.439167442084
2006-06-28,6425.032037741392
2006-06-29,7990.489621663302
2006-06-30,7700.7932742757475
2006-07-03,8228.653819951254
2006-07-04,7952.016926367982
2006-07-05,6822.73908128147
2006-07-06,7133.08414080006
2006-07-07,6689.866714703414
2006-07-10,6824.107222530718
2006-07-11,7255.222116115881
2006-07-12,6836.554167789811
2006-07-13,6005.870990092917
2006-07-14,6226.933471357384
2006-07-17,5827.727988603645
2006-07-18,6259.103312149953
2006-07-19,7924.723722320825
2006-07-20,6598.893532029775
2006-07-21,6361.934356131147
2006-07-24,7174.138046810302
2006-07-25,7487.973917528951
2006-07-26,7240.360206004323
2006-07-27,7486.172180062149
2006-07-28,7871.961894032931
2006-07-31,7392.376409959215
2006-08-01,7147.887934241713
2006-08-02,7630.069004229437
2006-08-03,7679.423191976301
2006-08-04,7985.718711382229
2006-08-07,7687.674091585242
2006-08-08,7555.627853256803
2006-08-09,7198.929263713897
2006-08-10,7362.430372560248
2006-08-11,6940.469333813366
2006-08-14,6645.56500847411
2006-08-15,7509.695150822492
2006-08-16,7756.841836871419
2006-08-17,7501.070351545459
2006-08-18,7464.415761382097
2006-08-21,7048.920100308405
2006-08-22,6642.782693664696
2006-08-23,5616.891272089088
2006-08-24,6243.274027575579
2006-08-25,6469.336792480135
2006-08-28,6900.651007353175
2006-08-29,6750.804430436536
2006-08-30,6760.481000891563
2006-08-31,6678.147130071102
2006-09-01,7796.906922429145
2006-09-04,7898.360975954911
2006-09-05,7386.709462715848
2006-09-06,6720.770594763602
2006-09-08,6706.336421416003
2006-09-11,5995.875283792197
2006-09-12,6595.5602962725825
2006-09-13,6995.08730863504
2006-09-14,6516.298739543876
2006-09-15,6608.570805207084
2006-09-18,6944.4029719383
2006-09-19,6284.0501109822835
2006-09-20,5724.425562807002
2006-09-21,5575.65297785274
2006-09-22,5726.660926741282
2006-09-25,5998.579097182774
2006-09-26,6864.018093926876
2006-09-27,6969.753606836359
2006-09-28,7226.1346241142965
2006-09-29,7044.267863852925
2006-10-02,7598.1205262582225
2006-10-03,6791.61279229018
2006-10-04,8176.135216775918
2006-10-05,8084.2176731045765
2006-10-06,7865.555656294859
2006-10-09,8242.4327932107
2006-10-10,8311.14433022499
2006-10-11,7824.588543190006
2006-10-13,8347.274048441443
2006-10-16,8562.291840047335
2006-10-17,8055.042896594332
2006-10-18,7832.4966624343615
2006-10-19,8082.985052611395
2006-10-20,7733.007449907302
2006-10-23,8343.957914859271
2006-10-24,8463.743282951898
2006-10-25,8391.764738825339
2006-10-26,8385.906062432263
2006-10-27,7991.437982990894
2006-10-30,7589.600650257889
2006-10-31,8046.11765801362
2006-11-01,8645.340788275418
2006-11-03,8955.254779467767
2006-11-06,9556.644708199794
2006-11-07,9053.79728530793
2006-11-08,9243.058460060558
2006-11-09,8573.50782849054
2006-11-10,8516.190606247892
2006-11-13,8405.325238359488
2006-11-14,9099.288487941485
2006-11-16,8787.377354654418
2006-11-17,8605.164635200403
2006-11-21,9134.63815867664
2006-11-22,9317.280025275631
2006-11-23,9312.679236557029
2006-11-24,8875.42942666452
2006-11-27,8033.020462595912
2006-11-28,8341.676890917635
2006-11-29,9284.08691745052
2006-11-30,9019.752411551235
2006-12-01,8334.61465251401
2006-12-04,9758.089137693292
2006-12-05,9945.793997619301
2006-12-06,9633.749929203685
2006-12-07,9334.91310780916
2006-12-08,9367.88077904877
2006-12-11,9623.67818384937
2006-12-12,9216.266482018636
2006-12-13,9479.25319805698
2006-12-14,9854.105370439258
2006-12-15,9522.886365813465
2006-12-18,9387.530765733849
2006-12-19,9441.620220421803
2006-12-20,9299.737435300001
2006-12-21,9163.500093437971
2006-12-22,9136.226861807052
2006-12-26,9374.768254662798
2006-12-27,10219.765225703442
2006-12-28,9895.93162078223
2007-01-02,10699.169425921471
2007-01-03,9462.461601419032
2007-01-04,9127.892681760248
2007-01-05,7449.545490582426
2007-01-08,8491.015095739509
2007-01-09,7684.513665259623
2007-01-10,8249.109616588943
2007-01-11,8599.502181333311
2007-01-12,8967.666716802421
2007-01-15,8675.023359439401
2007-01-16,8379.979273159748
2007-01-17,8554.984889814728
2007-01-18,8288.052257125284
2007-01-19,9298.65722554399
2007-01-22,9208.806554968487
2007-01-23,9722.544577507491
2007-01-24,10018.354091925059
2007-01-26,9518.541697658562
2007-01-29,8634.884247547612
2007-01-30,9262.604783965631
2007-01-31,9777.247363161892
2007-02-01,9766.059755565635
2007-02-02,9822.586327477376
2007-02-05,9993.116083288842
2007-02-06,9916.943485061682
2007-02-07,9057.00604067291
2007-02-08,9485.614548200429
2007-02-09,8822.362024822476
2007-02-12,8593.651687139733
2007-02-13,9974.335013190124
2007-02-14,10500.882535970188
2007-02-15,10163.938579548423
2007-02-16,9934.051008655057
2007-02-21,10118.238943607274
2007-02-22,10367.248772852068
2007-02-23,9773.002803412819
2007-02-26,9986.815341602454
2007-02-27,6854.262407998824
2007-02-28,8316.239270013237
2007-03-01,8002.743819693929
2007-03-02,7012.155604120337
2007-03-05,6184.869608589506
2007-03-06,8677.430281675472
2007-03-07,7828.197719292923
2007-03-08,8706.78456126223
2007-03-09,9212.02647137066
2007-03-12,9114.18358712822
2007-03-13,7501.177115163155
2007-03-14,8353.438865789842
2007-03-15,8310.046117745966
2007-03-16,7767.148442787206
2007-03-19,8891.121443262673
2007-03-20,9340.356980543907
2007-03-21,10402.585608798494
2007-03-22,9787.00038404173
2007-03-23,9771.916599772667
2007-03-26,9767.377116463984
2007-03-27,9224.447855241327
2007-03-28,8541.614883804243
2007-03-29,9579.334160379389
2007-03-30,9859.548458401754
2007-04-02,9477.44628473228
2007-04-03,10136.726282452204
2007-04-04,10193.89656214341
2007-04-05,10123.712810110344
2007-04-09,10218.083615226285
2007-04-10,10411.451851249218
2007-04-11,10020.442706238071
2007-04-12,10397.68430800199
2007-04-13,10832.145247712713
2007-04-16,11604.194998123065
2007-04-17,11077.983404485785
2007-04-18,10900.277066081951
2007-04-19,10861.324539157064
2007-04-20,11416.747061937305
2007-04-23,10939.379888283394
2007-04-24,10788.9393365324
2007-04-25,11351.485821331196
2007-04-26,10544.011406428195
2007-04-27,10753.955229958781
2007-04-30,10421.255199630144
2007-05-02,10959.901231316224
2007-05-03,11564.191604165659
2007-05-04,11688.227761865299
2007-05-07,11156.030863264277
2007-05-08,11110.576448551226
2007-05-09,12076.133984933876
2007-05-10,10703.836017636568
2007-05-11,11493.219608319407
2007-05-14,10936.1779411932
2007-05-15,10958.629411018686
2007-05-16,12150.646879625754
2007-05-17,11710.047611781687
2007-05-18,12037.13802785039
2007-05-21,12184.794442285216
2007-05-22,11772.420481951987
2007-05-23,11315.175846500493
2007-05-24,10064.976432871976
2007-05-25,11448.145450188767
2007-05-28,11767.834900730155
2007-05-29,11171.172540099818
2007-05-30,11995.561524662964
2007-05-31,11507.884488591117
2007-06-01,12620.981706059996
2007-06-04,12104.752239856782
2007-06-05,11916.630618533258
2007-06-06,10737.372398289353
2007-06-08,11231.490752420716
2007-06-11,11657.466587077924
2007-06-12,10551.59173200528
2007-06-13,11931.408884198067
2007-06-14,12399.960531173347
2007-06-15,12930.626830742836
2007-06-18,12812.446263809361
2007-06-19,12509.984921599586
2007-06-20,11785.190792613197
2007-06-21,12475.215325110144
2007-06-22,11911.868044545183
2007-06-25,11693.743411198182
2007-06-26,11528.422880332262
2007-06-27,11852.194864772751
2007-06-28,11777.678534035538
2007-06-29,11979.508247885286
2007-07-02,12862.029856556728
2007-07-03,12892.165064144981
2007-07-04,12672.555436122864
2007-07-05,12787.623860119791
2007-07-06,13152.174590671297
2007-07-10,12371.063096639213
2007-07-11,12863.111020186843
2007-07-12,13965.279364669805
2007-07-13,13597.280061656602
2007-07-16,13134.950010314693
2007-07-17,13358.397542888393
2007-07-18,13109.32069764684
2007-07-19,13609.419340200908
2007-07-20,12719.388306519955
2007-07-23,13369.40446716136
2007-07-24,10957.438255291603
2007-07-25,11631.492706709054
2007-07-26,9612.051008862021
2007-07-27,9208.793431010396
2007-07-30,11317.35974332644
2007-07-31,10729.917775053018
2007-08-01,10855.8529246123
2007-08-02,11337.355098800334
2007-08-03,9400.079914500548
2007-08-06,10075.918595065898
2007-08-07,10884.785362141527
2007-08-08,12214.965330715837
2007-08-09,10027.999299960873
2007-08-10,9546.975884494685
2007-08-13,9630.099837585065
2007-08-14,8277.654626551703
2007-08-15,7119.214986553052
2007-08-16,6454.870142187701
2007-08-17,7591.086618702873
2007-08-20,8400.239993969219
2007-08-21,8995.529844263183
2007-08-22,10831.087554427886
2007-08-23,10458.915746968825
2007-08-24,11424.446572468936
2007-08-27,11130.876961627691
2007-08-28,9519.044748799322
2007-08-29,10860.997121880897
2007-08-30,10776.954470844576
2007-08-31,12450.28629711819
2007-09-03,12145.899877665888
2007-09-04,12309.330933154331
2007-09-05,11217.119021605722
2007-09-06,11446.688579265247
2007-09-10,9468.061637440282
2007-09-11,11164.539869307388
2007-09-12,10948.968477985778
2007-09-13,11933.183285560677
2007-09-14,11414.584803904749
2007-09-17,11026.054962346589
2007-09-18,13381.498887026413
2007-09-19,13389.796188449684
2007-09-20,12648.539802896557
2007-09-21,13428.621747635982
2007-09-24,14022.885205620452
2007-09-25,13763.394446826627
2007-09-26,14379.596004151768
2007-09-27,15345.916145303076
2007-09-28,14224.805225200638
2007-10-01,15975.281686903912
2007-10-02,15051.641378312888
2007-10-03,12922.752398924316
2007-10-04,13535.89424761093
2007-10-05,15410.262555183552
2007-10-08,15234.56169337975
2007-10-09,15811.106415873212
2007-10-10,15054.044964265668
2007-10-11,14179.31440089873
2007-10-15,14749.10647368343
2007-10-16,13328.828076725425
2007-10-17,15011.664136867803
2007-10-18,14743.524576731776
2007-10-19,12214.311492551533
2007-10-22,13014.988194723588
2007-10-23,14551.578936954553
2007-10-24,14135.700572182912
2007-10-25,13737.131400780163
2007-10-26,15662.063004120639
2007-10-29,15913.386990847961
2007-10-30,14841.741799329066
2007-10-31,15725.44961811725
2007-11-01,14136.459916595275
2007-11-05,13191.479048672707
2007-11-06,15000.244443285468
2007-11-07,13683.480685643546
2007-11-08,13870.16954543499
2007-11-09,14623.24478241361
2007-11-12,11622.43950144721
2007-11-13,13621.77059831025
2007-11-14,15170.557619470397
2007-11-16,14691.289306082683
2007-11-19,12243.603352749029
2007-11-21,10944.832473503688
2007-11-22,11583.659266153241
2007-11-23,12105.968283769187
2007-11-26,10243.406780280719
2007-11-27,11124.791070428757
2007-11-28,13530.47619021855
2007-11-29,13500.049898433528
2007-11-30,14096.59317057013
2007-12-03,13966.02547958165
2007-12-04,14051.355755784003
2007-12-05,15314.804181830681
2007-12-06,15711.847836529152
2007-12-07,15132.614191051536
2007-12-10,14756.903338507866
2007-12-11,13732.637364911912
2007-12-12,14102.92727947067
2007-12-13,12172.776323230195
2007-12-14,12183.861303873127
2007-12-17,9806.744566061869
2007-12-18,11828.523232730178
2007-12-19,12440.182078604419
2007-12-20,12337.627906932743
2007-12-21,13711.997024872195
2007-12-26,14564.277229910149
2007-12-27,13631.868848286511
2007-12-28,13689.894938886966
2008-01-02,12525.84009352191
2008-01-03,12804.54811579203
2008-01-04,10979.257651534295
2008-01-07,11184.51443245013
2008-01-08,12731.208527065748
2008-01-09,13119.409706999868
2008-01-10,13767.751509396105
2008-01-11,11911.532519732878
2008-01-14,12426.498117087474
2008-01-15,10155.843161281562
2008-01-16,9600.916800150197
2008-01-17,8356.279998034075
2008-01-18,9487.275856055894
2008-01-21,5879.881839719652
2008-01-22,9364.794097148704
2008-01-23,7380.649667852442
2008-01-24,11148.432899020125
2008-01-28,11737.933256349635
2008-01-29,12272.795519154235
2008-01-30,12658.808670718332
2008-01-31,11515.167834312266
2008-02-01,13143.977777767035
2008-02-06,10614.422811485667
2008-02-07,10963.81187832469
2008-02-08,11165.95566217825
2008-02-11,12745.877312718774
2008-02-12,13530.334525726139
2008-02-13,13888.113201461441
2008-02-14,12732.742785771741
2008-02-15,12185.77111520421
2008-02-18,13795.638350789057
2008-02-19,12908.779296833833
2008-02-20,14325.93776999115
2008-02-21,13954.226942730631
2008-02-22,14574.425831382636
2008-02-25,14637.196692836427
2008-02-26,14550.449976653392
2008-02-27,14660.219830256297
2008-02-28,14509.992627638552
2008-02-29,12297.428985694569
2008-03-03,13704.788594060628
2008-03-04,12726.92152438892
2008-03-05,13853.442241400633
2008-03-06,11992.692694679434
2008-03-07,11214.748651348782
2008-03-10,9719.519272428559
2008-03-11,12700.87599223989
2008-03-12,12179.046664165515
2008-03-13,12263.444226248568
2008-03-14,11943.852787903634
2008-03-17,10026.08881805763
2008-03-18,12460.168468107222
2008-03-19,9073.56071448142
2008-03-20,9940.540953952928
2008-03-24,10989.470284137751
2008-03-25,12345.860135361501
2008-03-26,12194.806008068554
2008-03-27,11392.367719306581
2008-03-28,11178.293386965073
2008-03-31,11793.357195891796
2008-04-01,13510.72851199095
2008-04-02,13625.909010097283
2008-04-03,14108.857537960022
2008-04-04,14016.999002875695
2008-04-07,13498.072787059959
2008-04-08,13782.143945269083
2008-04-09,12548.205099063256
2008-04-10,12760.26077029128
2008-04-11,11827.55836826621
2008-04-14,11619.59989815185
2008-04-15,12262.861650082508
2008-04-16,13753.52807648461
2008-04-17,13768.86301664829
2008-04-18,13894.515817606443
2008-04-22,14168.50435712724
2008-04-23,13463.41652240145
2008-04-24,13078.357711897079
2008-04-25,13733.258890449848
2008-04-28,14059.680752812434
2008-04-29,12006.714431909975
2008-04-30,16406.3461686875
2008-05-02,16998.66610393553
2008-05-05,17099.302673853635
2008-05-06,16577.973106375954
2008-05-07,15094.953137248267
2008-05-08,15878.547817421364
2008-05-09,15571.69578809107
2008-05-12,16224.346484800626
2008-05-13,16019.241488619191
2008-05-14,15360.957533871937
2008-05-15,16816.98125317243
2008-05-16,17668.16846647794
2008-05-19,17823.757692749787
2008-05-20,17475.56882313268
2008-05-21,15990.309241555144
2008-05-23,15264.922710431354
2008-05-26,15617.632003649436
2008-05-27,14958.37893979124
2008-05-28,17245.70048440033
2008-05-29,15373.688080179723
2008-05-30,16297.197373615367
2008-06-02,15395.346694148611
2008-06-03,13578.131758709242
2008-06-04,12693.4409909327
2008-06-05,15708.820836194274
2008-06-06,13849.522190931966
2008-06-09,13570.567757285287
2008-06-10,12252.799319970254
2008-06-11,11721.90326666311
2008-06-12,12671.29716072922
2008-06-13,12621.873702575169
2008-06-16,12806.306708429467
2008-06-17,14007.51812045485
2008-06-18,12416.829513238437
2008-06-19,12177.843749752989
2008-06-20,10415.106927435496
2008-06-23,11030.755494653618
2008-06-24,10797.805816902488
2008-06-25,12749.953097382495
2008-06-26,10574.473898926459
2008-06-27,11371.027116804697
2008-06-30,12141.93458733536
2008-07-01,10418.370184997482
2008-07-02,8523.690021200033
2008-07-03,7420.568932633694
2008-07-04,8283.66754935
2008-07-07,8354.45951975313
2008-07-08,9107.297832709715
2008-07-10,9915.244338321136
2008-07-11,9745.902891250138
2008-07-14,10378.788346483328
2008-07-15,10589.676978111529
2008-07-16,11560.681801731764
2008-07-17,9347.584473611634
2008-07-18,9624.016055067215
2008-07-21,10579.313002300209
2008-07-22,9357.416944105513
2008-07-23,9407.14631961492
2008-07-24,7594.81484652486
2008-07-25,7953.012044784096
2008-07-28,7939.795563002459
2008-07-29,9384.452675303139
2008-07-30,11214.883300561127
2008-07-31,10252.458432457235
2008-08-01,8354.430828709184
2008-08-04,6779.216572116238
2008-08-05,8311.646567835116
2008-08-06,9461.83112134819
2008-08-07,8776.516909448255
2008-08-08,8463.809817318615
2008-08-11,6774.100675726062
2008-08-12,7114.728923710696
2008-08-13,7483.956395318499
2008-08-14,8212.205093141587
2008-08-15,7303.2709590545055
2008-08-18,6656.920713633321
2008-08-19,7335.202352811808
2008-08-20,9183.202037905634
2008-08-21,9412.375934437623
2008-08-22,9115.15969019552
2008-08-25,7692.85690367825
2008-08-26,7895.151554787437
2008-08-27,9208.420204237216
2008-08-28,9872.31103794086
2008-08-29,8913.77825256611
2008-09-01,8480.063786191138
2008-09-02,7872.621577149694
2008-09-03,7246.420836376266
2008-09-04,5458.534912849413
2008-09-05,6672.189638840602
2008-09-08,5620.801763778021
2008-09-09,3786.9610896966988
2008-09-10,5781.2627066386995
2008-09-11,7495.110266301272
2008-09-12,8349.237801145835
2008-09-15,4065.1907348502573
2008-09-16,5780.017842457135
2008-09-17,2601.202566208656
2008-09-18,6077.4122165450535
2008-09-19,10507.450955758024
2008-09-22,7882.46715808348
2008-09-23,5948.821666745389
2008-09-24,6643.756861544112
2008-09-25,8726.90960158717
2008-09-26,7262.214396541516
2008-09-29,2641.076102198982
2008-09-30,7376.180661821738
2008-10-01,7232.4666747247575
2008-10-02,3470.956240112162
2008-10-03,2737.4866267287143
2008-10-06,1077.530464529238
2008-10-07,88.0771593772879
2008-10-08,-496.1551068246117
2008-10-09,-1121.7387277022171
2008-10-10,-1722.3093449200933
2008-10-13,4357.909625891698
2008-10-14,4298.241701471481
2008-10-15,-743.0307769679457
2008-10-16,-18.225829398790665
2008-10-17,487.6510014985615
2008-10-20,3871.5644079925514
2008-10-21,2969.3623159962917
2008-10-22,-985.5931386458251
2008-10-23,-1204.620660524717
2008-10-24,-2800.0406497493495
2008-10-27,-3867.4006811259605
2008-10-28,1094.3767023648143
2008-10-29,2113.7316928541914
2008-10-30,4372.8276141094175
2008-10-31,3487.49276663845
2008-11-03,4310.898867375603
2008-11-04,5998.056617108901
2008-11-05,2913.721686399509
2008-11-06,1863.1156396437254
2008-11-07,2619.378208599406
2008-11-10,2843.566102205994
2008-11-11,3394.1860613560566
2008-11-12,451.276059843447
2008-11-13,2803.1139570450614
2008-11-14,2495.3922770511817
2008-11-17,2514.526587533208
2008-11-18,984.8708725797987
2008-11-19,772.9545943052544
2008-11-21,-990.9899885259874
2008-11-24,2696.9829826167843
2008-11-25,2947.9123954927236
2008-11-26,4418.280849011011
2008-11-27,3718.6934841620823
2008-11-28,4021.322423912181
2008-12-01,2030.589829751807
2008-12-02,2701.3752781443254
2008-12-03,3084.614345472186
2008-12-04,2913.13117434756
2008-12-05,3205.7014085648625
2008-12-08,6139.761513442165
2008-12-09,5117.567749644913
2008-12-10,5988.17474556798
2008-12-11,5146.098743959905
2008-12-12,5963.518803769959
2008-12-15,4646.708162402672
2008-12-16,6463.9899710865975
2008-12-17,6026.6828218258015
2008-12-18,5476.866657729039
2008-12-19,5089.296450443406
2008-12-22,3657.6029415333032
2008-12-23,2903.7094333934365
2008-12-26,3729.2563227931205
2008-12-29,4019.723136954992
2008-12-30,4545.692534698726
2009-01-02,7165.802359728044
2009-01-05,7768.4567574572575
2009-01-06,8005.5628525675165
2009-01-07,6066.455479358268
2009-01-08,7380.473610173125
2009-01-09,6672.530820834414
2009-01-12,4458.905598271907
2009-01-13,5089.350245867492
2009-01-14,3650.757112979838
2009-01-15,5276.922045691728
2009-01-16,5365.90828056504
2009-01-19,4811.563073691748
2009-01-20,3382.9053077143653
2009-01-21,5096.720366144833
2009-01-22,4316.160471430983
2009-01-23,4711.891335276083
2009-01-26,5105.0659662578
2009-01-27,5232.507993554256
2009-01-28,6709.1979157683345
2009-01-29,5730.126533086612
2009-01-30,5397.44882238673
2009-02-02,4824.864869840614
2009-02-03,6077.778218372929
2009-02-04,6258.329202808702
2009-02-05,7082.521241709459
2009-02-06,8420.851611672322
2009-02-09,7227.223248474977
2009-02-10,6265.990837146033
2009-02-11,6044.154805054419
2009-02-12,5807.453583963783
2009-02-13,7096.840501930994
2009-02-16,7016.798877702928
2009-02-17,4894.5164320384065
2009-02-18,5152.393412382386
2009-02-19,5394.420754558083
2009-02-20,4458.153467981934
2009-02-25,4282.05339386273
2009-02-26,4485.465901163134
2009-02-27,4632.985436823619
2009-03-02,2778.365504895184
2009-03-03,3566.228176810633
2009-03-04,5681.813731142349
2009-03-05,4299.654473612423
2009-03-06,4213.096099375904
2009-03-09,3987.9629860236782
2009-03-10,6208.9301408139
2009-03-11,5801.214116527728
2009-03-12,6022.231316115976
2009-03-13,5742.2532170265695
2009-03-16,5305.685271667782
2009-03-17,6288.214874510199
